overall_qual,log_gr_liv_area,log_garage_area,log_total_bsmt_sf,bsmt_qual,year_built,garage_finish,full_bath,log_mas_vnr_area,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood
8,7.48324441607385,6.206575926724928,7.3613754289773485,5,2005,3,2,6.161207321695077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4,6.761572768804055,0.0,6.762729506931879,3,1971,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,7.107425474110705,5.993961427306569,7.108244139731541,4,2004,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,6.762729506931879,5.37989735354046,6.493753839851686,3,1920,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,7.109062135687172,6.175867270105761,6.398594934535208,4,2005,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
7,7.280697195384741,6.2285110035911835,6.539585955617669,4,1999,1,2,5.389071729816501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
5,7.176254532017144,5.993961427306569,6.78105762593618,3,1915,1,2,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,7.2254814727822945,5.993961427306569,5.953243334287785,4,2004,3,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,7.315883504509785,6.082218910376446,7.205635176410364,4,2005,3,2,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6,7.232733136177615,5.968707559985366,5.953243334287785,4,1997,3,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,7.252053951852814,5.739792912179234,7.094234845924755,3,1955,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,6.877296071497429,6.437751649736401,6.878326468291325,3,1963,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
5,6.806829360392176,6.816735880594968,6.762729506931879,4,1970,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
5,7.711101251840158,6.363028103540465,0.0,0,1979,3,2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
4,6.774223886357614,6.591673732008658,5.955837369464831,3,1972,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,6.625392368007956,0.0,6.255750041753367,3,1935,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4,7.416378479192928,6.272877006546167,7.21890970761906,4,1954,3,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,6.829793737512425,6.063785208687608,6.8308742346461795,3,1965,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,7.176254532017144,5.54907608489522,6.591673732008658,3,1940,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,7.226209010100671,5.780743515792329,7.123672785204607,3,1956,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
8,7.776954403322442,6.70808408385307,7.183870715062453,5,2003,3,2,5.638354669333745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,7.491087593534876,6.175867270105761,6.799055862058796,4,1974,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8,7.80954132465341,6.478509642208569,7.791109510610028,5,2007,3,2,6.318968113746434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7,7.358193752733032,6.493753839851686,7.234898420314831,4,2007,2,2,4.875197323201151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9,7.426549072397305,7.037905963447182,7.349873704738337,5,2009,3,1,5.493061443340548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7,7.198183577101943,6.2766434893416445,7.198931240688173,4,2003,2,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6,6.704414354964107,5.484796933490655,6.705639094860003,3,1934,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,7.340186835320115,6.278521424165844,7.340835554123275,4,2005,2,2,5.424950017481403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4,7.360739903058278,5.484796933490655,6.785587645007929,3,1935,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4,7.2868764117507,5.953243334287785,6.725033642166843,3,1949,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.6246189861593985,6.655440350367647,7.580189417944541,3,1976,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.403670290012373,5.973809611869261,6.806829360392176,4,1993,2,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6,7.293017679772782,6.437751649736401,6.6052979209482015,2,1922,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.740229524763182,6.180016653652572,6.844815479208263,4,1999,3,3,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,7.618251097876695,6.075346031088684,6.785587645007929,4,2001,3,2,5.198497031265826,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,6.906754778648554,5.707110264748875,6.8308742346461795,3,1962,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8,7.228388451573604,6.293419278846481,7.229113877793302,4,2004,3,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5,7.0192966537150445,6.018593214496234,6.677083461247136,4,1939,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4,7.272398392570047,0.0,7.273092595999522,3,1955,0,2,5.602118820879701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5,7.033506484287697,5.541263545158426,6.918695219020472,3,1960,2,1,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,7.521859252201629,5.916202062607435,6.726233402358747,3,1923,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,7.434847875211999,6.3578422665081,7.074963197966044,3,1925,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4,6.803505257608338,5.641907070938114,6.804614520062624,3,1954,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.25063551189868,6.270988431858299,6.759255270663693,3,1938,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,7.412160334945205,6.270988431858299,6.985641817639208,3,1960,3,1,4.727387818712341,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
10,7.754481547470383,6.741700694652055,7.428333194190806,5,2007,3,2,5.60947179518496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5,7.014814351275545,5.579729825986222,7.01571242048723,3,1950,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.116394144093465,6.089044875446846,6.705639094860003,3,1916,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,7.575584651557793,6.561030665896573,7.576097340623111,5,2007,3,2,6.175867270105761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7,7.534762657037537,6.405228458030842,7.520776415062797,4,1988,3,2,4.634728988229636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,7.142036574706803,5.993961427306569,6.517671272912275,4,1914,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,7.824046010856292,6.52795791762255,7.063903961472068,5,2005,3,3,4.875197323201151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
5,6.664409020350408,0.0,6.665683717782408,3,1924,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,6.416732282512326,5.733341276897746,0.0,0,1940,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,7.784473235736469,5.857933154483459,6.940222469119639,3,1940,1,2,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.404887575616125,6.037870919922137,7.256297239690681,3,1953,3,1,5.476463551931511,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
7,7.455298485683291,6.297109319933935,6.7580945044277305,4,2002,3,2,5.3706380281276624,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,6.778784897685177,5.198497031265826,6.7226297948554485,3,1936,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5,6.761572768804055,6.35088571671474,6.762729506931879,3,1955,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.086737934510577,5.697093486505405,7.087573705557973,4,1956,2,1,4.31748811353631,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,7.24422751560335,6.089044875446846,6.511745329644728,3,1978,3,1,5.318119993844216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
4,7.31986492980897,5.6937321388027,6.628041376179533,3,1940,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4,7.165493475060845,0.0,0.0,0,1900,0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,7.122866658599083,6.717804695023691,7.123672785204607,4,2006,2,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,6.895682697747868,6.437751649736401,6.8966943316227125,3,1962,1,1,3.9512437185814275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,7.352441100243583,6.675823221634848,7.353081920515432,3,1968,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,7.221105098182496,5.278114659230517,6.983789965258135,2,1950,2,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,7.302496423727326,6.408528791059498,7.295735072749282,4,2004,2,2,4.700480365792417,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8,7.111512116496157,6.184148890937483,7.112327444710911,4,1980,3,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.063903961472068,5.998936561946683,7.057036981697891,4,1993,3,2,4.727387818712341,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7,7.409136443920128,5.6240175061873385,6.587550014824796,3,1963,1,2,5.8998973535824915,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4,6.704414354964107,5.666426688112432,6.705639094860003,3,1938,1,1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,7.355001921105257,6.703188113240863,7.355641102974253,4,2007,2,2,5.3612921657094255,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
6,7.555905093611346,6.511745329644728,6.180016653652572,2,1905,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,7.329749689041512,6.282266746896006,7.32052696227274,4,2006,2,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6,7.283448228756631,5.968707559985366,6.591673732008658,4,2005,3,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,7.1929342212158,5.968707559985366,5.983936280687191,2,1910,1,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,7.450079569807499,5.993961427306569,6.734591659972948,4,2002,3,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,7.154615356913663,6.07073772800249,6.677083461247136,3,1966,3,2,4.477336814478207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8,7.072421900537371,6.175867270105761,7.062191632286556,4,1988,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
5,6.866933284461882,6.3578422665081,6.7464121285733745,3,1926,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,7.87587915949631,6.690842277418564,7.876258882303226,5,2001,2,2,6.559615237493242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6,6.895682697747868,5.697093486505405,6.8966943316227125,3,1959,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,6.961296045910167,5.768320995793772,6.967909201801884,4,1978,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,7.259819610363186,5.8664680569332965,7.1631723908466425,3,1926,1,1,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6,7.1853870155804165,6.184148890937483,6.447305862541213,4,1993,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,7.431299675155903,6.270988431858299,7.424165281042028,4,1988,2,2,4.634728988229636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7,7.201170883281678,6.2285110035911835,7.170888478512505,4,1990,1,1,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,6.860663671448287,6.3578422665081,6.815639990074331,3,1976,1,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3,6.946975992135418,5.993961427306569,0.0,0,1949,1,2,5.831882477283517,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
7,7.489412083508719,6.304448802421981,6.755768921984255,3,2001,3,2,6.2422232654551655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6,7.337587743538596,6.137727054086234,7.1853870155804165,3,1962,2,1,5.472270673671475,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5,6.784457062637643,5.602118820879701,6.785587645007929,3,1951,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8,7.305860032684009,6.655440350367647,7.306531398939505,4,2006,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
6,7.1770187659099,6.184148890937483,6.947937068614969,3,1974,2,1,4.605170185988092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,7.83241092718792,6.3578422665081,6.849066282633458,4,1973,3,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
8,7.3987862754199485,6.7650389767805414,7.394493107219038,4,2006,2,2,5.517452896464707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7,7.446585099157725,6.208590026096629,6.8885724595653635,4,1988,1,2,3.7612001156935624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7,7.805474625270857,6.3578422665081,6.709304340258298,3,1879,1,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6,7.103322062526113,5.820082930352362,7.104144092987527,3,1969,1,1,5.303304908059076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
8,7.257707677160043,6.342121418721152,7.258412150595307,4,2007,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
6,6.887552571664617,0.0,6.852242569051878,4,1975,0,2,5.5254529391317835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
6,7.360739903058278,6.089044875446846,6.6293632534374485,4,2000,1,2,5.37989735354046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6,7.8009820712577405,6.61338421837956,7.055312843339752,4,2004,2,2,5.869296913133774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8,7.767263996757308,7.00850518208228,7.107425474110705,5,1998,2,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
10,7.928406026180535,6.78105762593618,7.121252453244542,3,1893,1,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,7.607878073278507,6.762729506931879,7.608374474380783,4,1980,2,2,4.7535901911063645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
7,7.832014180505469,6.582025138892826,7.093404625868766,4,1995,2,2,5.673323267171493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
6,7.309212365692763,6.135564891081739,7.097548850614793,3,1974,3,2,5.5254529391317835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,6.423246963533519,5.327876168789581,6.424869023905388,3,1921,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
6,7.289610521451167,5.976350909297934,6.672032945461067,4,1998,3,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
8,7.395721608602045,6.78105762593618,8.073091199693154,4,2003,2,2,5.6937321388027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5,6.815639990074331,5.62040086571715,6.816735880594968,3,1958,2,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7,7.347299700743164,6.663132695990803,7.347943823148687,4,2005,2,2,5.2832037287379885,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7,7.265429723253953,6.406879986069314,7.254177846456518,4,2001,2,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
6,7.284820912568604,6.089044875446846,6.593044534142437,4,1999,1,2,7.029972911706386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
6,7.305188215393037,6.315358001522335,7.305860032684009,4,1968,2,2,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
7,7.366445148327599,6.255750041753367,6.647688373563329,4,2004,2,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4,6.761572768804055,6.493753839851686,6.762729506931879,3,1970,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5,7.516433302915632,5.921578419643816,6.597145701886651,4,2005,3,2,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,6.704414354964107,5.579729825986222,6.705639094860003,3,1982,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4,7.332369205929062,5.484796933490655,0.0,0,1945,1,2,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
9,7.730174795246222,7.207118856207756,7.7284157798410416,4,2008,2,2,6.318968113746434,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5,6.981934677156389,5.82600010738045,6.8690144506657065,2,1920,1,1,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,7.6783263565068856,6.672032945461067,7.367077059881012,5,2007,3,1,5.707110264748875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
7,7.25063551189868,6.3578422665081,7.251344983372214,4,2002,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
5,7.01571242048723,6.3578422665081,7.016609683894219,3,2004,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
