id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,log_saleprice,log_gr_liv_area,log_garage_area,log_total_bsmt_sf,log_mas_vnr_area
309,911370510,120,RM,44.0,3811,Pave,NA,1,HLS,0,Corner,1,Crawfor,Artery,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,4,3,PConc,5,3,4,6,1373.0,1,0.0,221.0,1595.0,GasA,5,Y,0,1646,0,0,1646,1.0,1.0,2,0,2,1,4,5,0,1,4,Attchd,2004.0,3,2.0,526.0,3,3,2,128,53,0,0,155,0,0,0,NA,0,5,2010,WD ,246000,12.4130868149145,7.406103381237015,6.26530121273771,7.374629015218945,5.231108616854587
1020,527302070,20,RL,69.05520046484602,10825,Pave,NA,1,Lvl,0,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,7,7,1983,1983,Gable,CompShg,WdShing,Plywood,BrkFace,174.0,4,3,CBlock,4,3,2,6,747.0,1,0.0,513.0,1261.0,GasA,3,Y,0,1260,0,0,1260,1.0,0.0,2,0,3,1,3,6,0,0,0,Attchd,1983.0,1,2.0,599.0,3,3,2,152,0,0,0,0,0,0,0,NA,0,7,2008,WD ,181900,12.111212364506214,7.138866999945524,6.395261598115449,7.13966033596492,5.1647859739235145
178,902206040,50,RM,50.0,5500,Pave,NA,0,Lvl,0,Corner,0,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,2,234.0,5,692.0,0.0,927.0,GasA,3,Y,0,926,0,390,1316,1.0,0.0,1,0,3,1,3,6,0,0,0,Detchd,1974.0,1,2.0,485.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,4,2010,WD ,130000,11.77528972943772,7.182352111885263,6.184148890937483,6.831953565565855,0.0
1975,902105110,70,RM,60.0,9600,Pave,Grvl,0,Lvl,0,Inside,0,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,4,BrkTil,2,2,1,1,0.0,1,0.0,264.0,265.0,GasA,5,Y,0,768,664,0,1432,0.0,0.0,2,0,2,1,3,7,0,0,0,Detchd,1910.0,1,2.0,361.0,3,4,2,270,0,112,0,0,0,0,4,NA,0,5,2007,WD ,132000,11.790557201568507,7.266827347520591,5.8888779583328805,5.579729825986222,0.0
2096,906223040,60,RL,75.0,9317,Pave,NA,0,Lvl,0,Inside,0,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,4,1,6,497.0,1,0.0,282.0,780.0,GasA,5,Y,0,1029,929,0,1958,1.0,0.0,2,1,3,1,4,7,0,1,3,Attchd,1994.0,2,2.0,500.0,3,3,2,202,93,0,0,0,0,0,0,NA,0,7,2007,CWD,220000,12.301382825334498,7.579678823090456,6.214608098422191,6.659293919683638,0.0
865,907252210,20,RL,69.05520046484602,11838,Pave,NA,0,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1753.0,1754.0,GasA,5,Y,0,1788,0,0,1788,0.0,0.0,2,0,3,1,5,7,0,1,3,Attchd,2001.0,2,2.0,523.0,3,3,2,202,151,0,0,0,0,0,0,NA,0,6,2009,WD ,236500,12.373703486914124,7.488852955733459,6.259581464064923,7.469654172932128,0.0
385,527365030,60,FV,75.0,8004,Pave,NA,1,Lvl,0,Inside,0,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,4,3,PConc,4,3,1,6,544.0,1,0.0,288.0,833.0,GasA,5,Y,0,832,1103,0,1935,1.0,0.0,2,1,3,1,3,8,0,0,0,BuiltIn,2009.0,3,2.0,553.0,3,3,2,0,150,0,0,0,0,0,0,NA,0,12,2009,New,263435,12.481561937216318,7.5678626054638825,6.315358001522335,6.725033642166843,4.709530201312334
1362,903454100,50,RM,60.0,6876,Pave,NA,0,Bnk,0,Inside,0,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1938,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1272.0,1273.0,GasA,3,Y,0,1272,0,697,1969,0.0,0.0,2,0,4,1,3,9,1,1,4,Detchd,1938.0,1,2.0,401.0,3,3,2,0,34,0,0,0,0,0,0,NA,0,11,2008,COD,141000,11.856515169360305,7.585281078639126,5.993961427306569,7.149131598557407,0.0
1091,528250030,60,RL,69.05520046484602,8396,Pave,NA,1,Lvl,0,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,4,3,PConc,4,3,1,1,0.0,1,0.0,847.0,848.0,GasA,5,Y,0,847,1139,0,1986,0.0,0.0,2,1,4,1,4,9,0,1,4,BuiltIn,2003.0,3,2.0,435.0,3,3,2,120,48,0,0,0,0,0,0,NA,0,5,2008,WD ,213000,12.269047444691562,7.593877844605118,6.075346031088684,6.742880635791903,5.2832037287379885
317,916386020,20,RL,73.0,9803,Pave,NA,0,Lvl,0,Inside,0,Timber,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1214.0,1215.0,GasA,5,Y,0,1214,0,0,1214,0.0,0.0,2,0,2,1,4,6,0,0,0,Attchd,2010.0,2,2.0,521.0,3,3,2,0,25,0,0,0,0,0,0,NA,0,1,2010,New,179781,12.09949472246591,7.101675971619444,6.255750041753367,7.102499355774649,0.0
1076,528186160,120,RL,48.0,6240,Pave,NA,0,Lvl,0,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,4,3,PConc,4,3,1,6,846.0,1,0.0,496.0,1343.0,GasA,5,Y,0,1342,0,0,1342,1.0,0.0,2,0,2,1,4,6,0,1,4,Attchd,2007.0,3,2.0,551.0,3,3,2,0,35,0,0,0,0,0,0,NA,0,6,2008,WD ,234250,12.364144200100668,7.201916317531627,6.311734809152915,7.202661196523238,5.176149732573829
1573,916325080,20,RL,69.05520046484602,15498,Pave,NA,1,Lvl,0,Corner,0,Timber,Norm,Norm,1Fam,1Story,8,6,1976,1976,Hip,WdShake,Stone,HdBoard,None,0.0,4,3,CBlock,4,3,3,5,1165.0,2,400.0,0.0,1566.0,GasA,3,Y,0,2898,0,0,2898,1.0,0.0,2,0,2,1,4,10,0,1,4,Attchd,1976.0,3,2.0,666.0,3,3,2,0,72,174,0,0,0,0,0,NA,0,5,2008,COD,287000,12.567237494741757,7.971776122880628,6.501289670540389,7.356279876550748,0.0
485,528275160,60,RL,69.05520046484602,12891,Pave,NA,1,Lvl,0,Corner,0,Gilbert,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,1,6,651.0,1,0.0,219.0,871.0,GasA,5,Y,0,878,1126,0,2004,1.0,0.0,2,1,4,1,4,8,0,1,4,BuiltIn,2002.0,3,3.0,645.0,3,3,2,0,48,0,0,0,0,0,0,NA,0,7,2009,WD ,257500,12.458774999085929,7.602900462204755,6.4692503167957724,6.769641976852503,0.0
2021,903234160,30,RM,60.0,6180,Pave,NA,0,Lvl,0,Corner,0,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,960.0,961.0,GasA,3,N,0,986,0,0,986,0.0,0.0,1,0,2,1,3,5,0,1,4,Detchd,1926.0,1,1.0,181.0,3,3,2,0,128,0,0,0,0,0,0,NA,0,5,2007,WD ,102000,11.532728092266408,6.893656354602635,5.198497031265826,6.8679744089702925,0.0
2032,903451110,45,RM,57.0,7449,Pave,Grvl,0,Bnk,0,Inside,0,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,637.0,638.0,GasA,5,Y,2,1108,0,0,1108,0.0,0.0,1,0,3,1,4,6,0,1,4,Attchd,1930.0,1,1.0,281.0,3,3,0,0,0,205,0,0,0,0,4,NA,0,6,2007,WD ,139400,11.845102777308561,7.010311867307229,5.638354669333745,6.45833828334479,0.0
2604,535381060,50,RL,60.0,10410,Pave,Grvl,0,Lvl,0,Corner,0,OldTown,Artery,Norm,1Fam,1.5Fin,3,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,672.0,673.0,GasA,3,Y,0,694,520,0,1214,0.0,0.0,1,0,3,1,3,6,0,0,0,Detchd,1998.0,1,3.0,937.0,3,3,2,216,0,160,0,0,0,0,3,NA,0,1,2006,WD ,105000,11.56171562913966,7.101675971619444,6.842683282238422,6.511745329644728,0.0
1615,526355190,20,RL,95.0,15865,Pave,NA,1,Lvl,0,Inside,1,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,4,4,PConc,3,4,4,5,351.0,3,823.0,1043.0,2218.0,GasA,5,Y,0,2217,0,0,2217,1.0,0.0,2,0,4,1,4,8,0,1,3,Attchd,1970.0,1,2.0,622.0,3,3,2,81,207,0,0,224,0,0,0,NA,0,10,2007,WD ,268000,12.498742259492994,7.7039102096163115,6.432940092739179,7.704361167910313,0.0
2736,905426150,80,RL,69.05520046484602,19690,Pave,NA,1,Lvl,0,CulDSac,0,Edwards,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Flat,Tar&Grv,Plywood,Plywood,None,0.0,4,4,CBlock,4,3,3,1,0.0,1,0.0,697.0,698.0,GasA,3,Y,0,1575,626,0,2201,0.0,0.0,2,0,4,1,4,8,0,1,4,Attchd,1966.0,1,2.0,433.0,4,4,2,586,236,0,0,0,738,4,4,NA,0,8,2006,WD ,274970,12.524417279788771,7.696667081526462,6.07073772800249,6.548219102762372,0.0
473,528228455,120,RL,43.0,3182,Pave,NA,0,Lvl,0,Inside,0,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,4,3,PConc,4,3,3,6,16.0,1,0.0,1204.0,1221.0,GasA,5,Y,0,1220,0,0,1220,0.0,0.0,2,0,2,1,4,5,0,1,4,Attchd,2005.0,3,2.0,398.0,3,3,2,100,16,0,0,0,0,0,0,NA,0,8,2009,WD ,180000,12.100712129872347,7.106606137727303,5.986452005284438,7.107425474110705,2.833213344056216
1316,902306130,70,RM,60.0,9600,Pave,NA,0,Lvl,0,Inside,0,OldTown,Norm,Norm,1Fam,2Story,7,9,1928,2005,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,3,5,BrkTil,3,3,1,3,141.0,1,0.0,548.0,690.0,GasA,5,Y,0,689,689,0,1378,0.0,0.0,2,0,3,1,4,7,0,1,4,Detchd,1928.0,1,2.0,361.0,3,3,0,0,0,116,0,0,0,0,0,NA,0,10,2008,WD ,161000,11.9891596439666,7.228388451573604,5.8888779583328805,6.536691597591305,0.0
244,905478190,20,RL,60.0,11100,Pave,NA,0,Low,0,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,7,1946,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,1.0,GasA,5,Y,0,930,0,0,930,0.0,0.0,1,0,2,1,4,6,0,0,0,Detchd,1946.0,1,1.0,309.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,4,2010,WD ,84900,11.349229372299439,6.835184586147301,5.733341276897746,0.0,0.0
152,535304060,190,RL,70.0,13587,Pave,NA,0,Lvl,0,Inside,0,NAmes,Norm,Norm,2fmCon,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,3,3,532.0,1,0.0,456.0,989.0,GasA,3,Y,0,988,0,0,988,1.0,0.0,1,0,2,1,3,5,0,0,0,Attchd,1958.0,1,1.0,265.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,4,2010,WD ,119000,11.686878772093667,6.895682697747868,5.579729825986222,6.8966943316227125,0.0
1588,921201060,20,RL,85.0,11447,Pave,NA,1,Lvl,0,Inside,0,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,674.0,4,3,PConc,5,3,3,6,1571.0,1,0.0,393.0,1965.0,GasA,5,Y,0,1964,0,0,1964,1.0,0.0,2,1,3,1,4,7,0,1,4,Attchd,2005.0,3,3.0,893.0,3,3,2,0,265,0,0,0,0,0,0,NA,0,6,2008,WD ,370000,12.821258284620408,7.582738488914411,6.794586580876499,7.583247524303362,6.51471269087253
2111,906392080,20,RL,64.0,7242,Pave,NA,0,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1270.0,1271.0,GasA,5,Y,0,1270,0,0,1270,0.0,0.0,2,0,2,1,4,6,0,0,0,Attchd,2005.0,2,2.0,525.0,3,3,2,0,96,0,0,0,0,0,0,NA,0,7,2007,WD ,175900,12.077670930725649,7.146772179452637,6.263398262591624,7.147559271189454,0.0
813,906226120,90,RL,64.0,7018,Pave,NA,0,Lvl,0,Inside,0,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,1.0,GasA,3,Y,0,1120,1120,0,2240,0.0,0.0,2,0,6,2,3,12,0,0,0,Detchd,1979.0,1,2.0,529.0,3,3,2,154,0,0,0,0,0,0,0,NA,0,6,2009,WD ,142953,11.870271183889114,7.7142311448490855,6.270988431858299,0.0,0.0
1854,533250190,120,RL,50.0,9466,Pave,NA,2,Lvl,0,FR2,0,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1994,1995,Gable,CompShg,BrkFace,BrkFace,None,0.0,4,3,PConc,4,3,4,2,457.0,5,1037.0,0.0,1495.0,GasA,5,Y,0,1494,0,0,1494,1.0,0.0,1,1,1,1,4,5,0,1,4,Attchd,1994.0,3,2.0,479.0,3,3,2,0,30,0,0,217,0,0,0,NA,0,5,2007,WD ,279700,12.541472879190051,7.309212365692763,6.171700597410915,7.3098814858247865,0.0
2575,535152280,20,RL,70.0,8400,Pave,NA,0,Lvl,0,Corner,0,NAmes,Feedr,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,2,3,2,4,623.0,1,0.0,556.0,1180.0,GasA,4,Y,0,1364,0,0,1364,0.0,0.0,1,1,3,1,3,6,0,1,4,Attchd,1957.0,2,1.0,332.0,3,3,2,0,60,0,0,0,0,0,4,NA,0,3,2006,WD ,132000,11.790557201568507,7.218176838403408,5.805134968916488,7.07326971745971,0.0
867,907253130,60,RL,69.05520046484602,11050,Pave,NA,0,Lvl,0,Inside,0,CollgCr,PosN,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,204.0,4,3,PConc,5,3,2,6,904.0,1,0.0,536.0,1441.0,GasA,5,Y,0,1476,677,0,2153,1.0,0.0,2,1,3,1,5,8,0,2,5,Attchd,2000.0,3,3.0,737.0,3,3,2,253,142,0,0,0,0,0,0,NA,0,5,2009,WD ,313000,12.65395846952229,7.674617497364363,6.602587892189336,7.273092595999522,5.3230099791384085
2879,911175360,50,C (all),60.0,11040,Pave,NA,0,Low,0,Inside,1,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,637.0,1,0.0,0.0,638.0,GasA,4,Y,0,897,439,0,1336,0.0,0.0,1,1,3,1,3,7,0,0,0,CarPort,1994.0,1,1.0,571.0,3,3,2,0,47,120,0,0,0,0,0,NA,0,9,2006,COD,108000,11.589886506106357,7.197435354096591,6.3473892096560105,6.45833828334479,0.0
1494,908128110,60,RL,60.0,6931,Pave,NA,0,Lvl,0,Inside,0,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,4,3,PConc,4,3,1,1,0.0,1,0.0,746.0,747.0,GasA,5,Y,0,760,896,0,1656,0.0,0.0,2,1,3,1,4,7,0,1,4,BuiltIn,2003.0,3,2.0,398.0,3,3,2,178,128,0,0,0,0,0,0,NA,0,7,2008,WD ,165400,12.016122061571728,7.412160334945205,5.986452005284438,6.616065185132817,4.532599493153256
2771,907130110,60,RL,65.0,12438,Pave,NA,1,Lvl,0,Inside,0,CollgCr,PosN,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,4,3,PConc,4,3,1,1,0.0,1,0.0,781.0,782.0,GasA,5,Y,0,795,704,0,1499,0.0,0.0,2,1,3,1,4,6,0,1,3,Attchd,1995.0,2,2.0,474.0,3,3,2,413,91,0,0,0,0,0,0,NA,0,8,2006,WD ,187000,12.138863895836725,7.312553498102598,6.161207321695077,6.661854740545311,4.23410650459726
496,528321010,60,RL,174.0,15138,Pave,NA,1,Lvl,0,Inside,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,4,3,PConc,4,3,1,6,689.0,1,0.0,773.0,1463.0,GasA,5,Y,0,1490,1304,0,2794,1.0,0.0,2,1,4,1,5,9,0,1,3,Attchd,1995.0,3,3.0,811.0,3,3,2,0,146,202,0,0,0,0,0,NA,0,7,2009,WD ,403000,12.90669184092882,7.935229539816907,6.698268054115413,7.288244401020124,6.2285110035911835
1651,527327050,60,RL,69.05520046484602,12046,Pave,NA,1,Lvl,0,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,298.0,3,3,CBlock,3,3,1,2,156.0,1,0.0,692.0,849.0,GasA,3,Y,0,1118,912,0,2030,0.0,0.0,2,1,4,1,4,8,0,1,3,Attchd,1976.0,3,2.0,552.0,3,3,2,0,224,0,0,0,0,0,0,NA,0,6,2007,WD ,195000,12.180754837545884,7.615791072035833,6.313548046277095,6.744059186311348,5.700443573390687
1913,535105110,80,RL,100.0,9600,Pave,NA,1,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,SLvl,6,5,1961,1961,Hip,CompShg,WdShing,Wd Shng,BrkFace,291.0,3,3,CBlock,3,3,3,5,600.0,1,0.0,618.0,1219.0,GasA,3,Y,0,1254,0,0,1254,1.0,0.0,1,0,3,1,3,6,0,1,4,Attchd,1961.0,2,2.0,526.0,3,3,2,0,0,0,0,168,0,0,0,NA,0,5,2007,WD ,158500,11.973509872299472,7.134093721192866,6.26530121273771,7.105786129481271,5.676753802268282
2790,907251100,60,RL,90.0,11367,Pave,NA,0,Lvl,0,Corner,0,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,4,3,PConc,4,3,2,6,932.0,1,0.0,133.0,1066.0,GasA,5,Y,0,1091,898,0,1989,1.0,0.0,2,1,3,1,4,7,0,1,4,Attchd,2002.0,3,2.0,587.0,3,3,2,199,60,0,0,0,0,0,0,NA,0,11,2006,WD ,255000,12.449018824140563,7.5953872788539725,6.375024819828097,6.97166860472579,5.351858133476067
1541,909428170,20,RL,56.0,26073,Pave,NA,1,Lvl,0,CulDSac,0,Crawfor,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,MetalSd,None,0.0,3,3,PConc,3,3,1,3,1116.0,1,0.0,782.0,1899.0,GasA,5,Y,1,1898,0,0,1898,0.0,0.0,2,1,3,1,3,7,0,2,3,Attchd,1956.0,1,2.0,485.0,3,3,2,0,51,224,0,0,0,0,3,NA,0,4,2008,WD ,236500,12.373703486914124,7.5485559791698735,6.184148890937483,7.549082710812286,0.0
1684,527455250,20,RL,65.0,7150,Pave,NA,0,Lvl,0,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,52.0,3,3,CBlock,3,3,1,4,725.0,1,0.0,263.0,989.0,GasA,3,Y,0,988,0,0,988,1.0,0.0,1,0,3,1,3,5,0,0,0,Detchd,1974.0,1,1.0,361.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,11,2007,WD ,129250,11.769503792370676,6.895682697747868,5.8888779583328805,6.8966943316227125,3.970291913552122
301,909475140,20,RL,100.0,15602,Pave,NA,1,Lvl,0,Inside,0,Crawfor,Norm,Norm,1Fam,1Story,7,8,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,5,1247.0,1,0.0,254.0,1502.0,GasA,3,Y,0,1801,0,0,1801,1.0,0.0,2,0,1,1,3,6,0,2,3,Attchd,1959.0,3,2.0,485.0,3,3,2,0,54,0,0,161,0,0,2,NA,0,3,2010,WD ,289000,12.57418196709457,7.496097345175956,6.184148890937483,7.31455283232408,0.0
1569,914476080,90,RL,76.0,10260,Pave,NA,0,Lvl,0,Inside,0,Mitchel,Norm,Norm,Duplex,2Story,5,4,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,1.0,GasA,3,Y,0,936,936,0,1872,0.0,0.0,2,2,4,2,3,8,0,0,0,Attchd,1976.0,1,2.0,485.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,11,2008,WD ,100000,11.512925464970229,7.534762657037537,6.184148890937483,0.0,0.0
2153,907275150,60,RL,69.05520046484602,12728,Pave,NA,0,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,256.0,4,3,PConc,4,3,2,6,1198.0,1,0.0,333.0,1532.0,GasA,5,Y,0,1531,908,0,2439,1.0,0.0,2,1,4,1,4,7,0,1,3,Attchd,2001.0,3,2.0,561.0,3,3,2,184,121,0,0,0,0,0,0,NA,0,1,2007,WD ,275000,12.524526376648708,7.79934339821592,6.329720905522696,7.3343293503005365,5.54907608489522
1467,907265100,60,RL,96.0,11690,Pave,NA,1,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,192.0,4,3,PConc,4,3,3,1,0.0,1,0.0,850.0,851.0,GasA,5,Y,0,886,878,0,1764,0.0,0.0,2,1,3,1,4,7,0,1,3,Attchd,1999.0,1,2.0,561.0,3,3,2,120,29,0,0,0,0,0,0,NA,0,6,2008,WD ,207000,12.240474072247506,7.475339236566737,6.329720905522696,6.7464121285733745,5.262690188904886
2540,534226060,20,RL,71.0,9230,Pave,NA,0,Lvl,0,Corner,0,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,3,3,CBlock,3,3,2,6,661.0,1,0.0,203.0,865.0,GasA,4,Y,0,1200,0,0,1200,1.0,0.0,1,1,1,1,4,6,0,0,0,Detchd,1977.0,1,2.0,885.0,3,3,2,0,64,0,0,0,0,0,3,NA,0,10,2006,WD ,146000,11.891361900690473,7.090076835776092,6.785587645007929,6.762729506931879,5.117993812416755
2368,527450460,160,RM,21.0,1890,Pave,NA,0,Lvl,0,Inside,0,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,380.0,3,3,CBlock,3,3,1,5,282.0,1,0.0,212.0,495.0,GasA,5,Y,0,494,536,0,1030,0.0,0.0,1,1,3,1,3,6,0,0,0,Detchd,1973.0,1,1.0,265.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,7,2006,WD ,116000,11.661345470088502,6.937314081223682,5.579729825986222,6.20455776256869,5.942799375126701
874,907285020,60,RL,69.05520046484602,9375,Pave,NA,0,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,3,3,PConc,4,3,1,6,739.0,1,0.0,318.0,1058.0,GasA,5,Y,0,1057,977,0,2034,1.0,0.0,2,1,3,1,4,8,0,0,0,Attchd,1998.0,2,2.0,646.0,3,3,2,576,36,0,0,0,0,0,4,NA,0,2,2009,WD ,219500,12.299107511497363,7.617759576608505,6.470799503782602,6.964135612418245,6.352629396319567
463,528188020,120,RL,48.0,3480,Pave,NA,0,Lvl,0,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Stone,163.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1405.0,1406.0,GasA,5,Y,0,1405,0,0,1405,0.0,0.0,2,0,2,1,4,6,0,1,3,Attchd,2003.0,2,2.0,479.0,3,3,2,148,36,0,0,0,0,0,0,NA,0,11,2009,WD ,173000,12.061046873479915,7.247792581767846,6.171700597410915,7.2485040723706105,5.099866427824199
784,905377010,20,RL,69.05520046484602,17140,Pave,NA,0,Lvl,0,Inside,0,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,1,5,1059.0,1,0.0,75.0,1135.0,GasA,5,Y,1,1229,0,0,1229,0.0,0.0,1,0,3,1,3,6,0,0,0,Attchd,1956.0,2,1.0,285.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,4,2009,WD ,135000,11.813030057420567,7.113956109566034,5.652489180268651,7.034387929915503,0.0
2149,907260050,60,RL,70.0,8749,Pave,NA,0,Lvl,0,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,654.0,1,0.0,325.0,980.0,GasA,5,Y,0,992,940,0,1932,1.0,0.0,2,1,3,1,4,7,0,1,4,Attchd,2003.0,2,2.0,611.0,3,3,2,0,120,0,0,0,0,0,0,NA,0,6,2007,WD ,213000,12.269047444691562,7.566311014772463,6.415096959171596,6.887552571664617,0.0
